subject,list,position,trial_type,item,item_number,session,distractor,category,response,response_time
201,13,19,study,DANIEL RADCLIFFE,64,1,0,cel,1,0.982
201,13,20,study,JUSTIN BIEBER,146,1,0,cel,3,1.303
201,13,21,study,REDWOOD FOREST,432,1,0,loc,2,1.342
201,13,22,study,ATLANTIC CITY,267,1,0,loc,3,1.449
201,13,23,study,GLOBE THEATER,330,1,0,loc,1,1.036
201,13,24,study,SAN ANDREAS,444,1,0,loc,2,1.266
201,13,1,recall,SAN ANDREAS,444,1,0,loc,2,1.266
201,13,2,recall,JUSTIN BIEBER,146,1,0,cel,3,1.303
201,13,3,recall,GLOBE THEATER,330,1,0,loc,1,1.036
201,13,4,recall,CAMERON DIAZ,43,1,0,cel,1,0.839
201,13,5,recall,CATHERINE ZETA JONES,44,1,0,cel,1,1.274
201,13,6,recall,CROWN,571,1,0,obj,3,1.381
201,13,7,recall,MOUNT EVEREST,394,1,0,loc,2,1.431
201,13,8,recall,SAN ANDREAS,444,1,0,loc,2,1.266
201,13,9,recall,STING,235,1,0,cel,3,1.149
201,13,10,recall,PETRI DISH,673,1,0,obj,2,1.428
201,13,11,recall,LADLE,632,1,0,obj,3,1.406
201,13,12,recall,AXE,519,1,0,obj,4,1.108
201,13,13,recall,DEREK JETER,75,1,0,cel,3,1.068
201,14,1,study,GLACIER NATIONAL PARK,329,1,7.5,loc,2,1.632
201,14,2,study,MASADA,379,1,7.5,loc,3,1.671
201,14,3,study,OLD STATE HOUSE,410,1,7.5,loc,3,1.474
201,14,4,study,LOUVRE,372,1,7.5,loc,1,0.865
201,14,5,study,TABLE,732,1,7.5,obj,2,1.52
201,14,6,study,CAN,558,1,7.5,obj,3,1.107
201,14,7,study,LENS,639,1,7.5,obj,2,1.184
201,14,8,study,BICYCLE,533,1,7.5,obj,1,0.964
201,14,9,study,SARAH PALIN,223,1,7.5,cel,4,1.161
201,14,10,study,DAVID SPADE,71,1,7.5,cel,1,0.96
201,14,11,study,GENE HACKMAN ,91,1,7.5,cel,1,1.61
201,14,12,study,MEG RYAN,178,1,7.5,cel,2,1.25
201,14,13,study,HAYDEN PLANETARIUM,343,1,7.5,loc,2,1.556
201,14,14,study,ST BASILS CATHEDRAL,460,1,7.5,loc,2,1.133
201,14,15,study,UNIVERSAL STUDIOS,484,1,7.5,loc,2,1.494
201,14,16,study,WINTER PALACE,504,1,7.5,loc,2,1.262
201,14,17,study,TOWEL,745,1,7.5,obj,2,0.962
201,14,18,study,ALLENWRENCH,514,1,7.5,obj,3,1.357
201,14,19,study,TIRE,740,1,7.5,obj,2,1.179
201,14,20,study,GLOVES,604,1,7.5,obj,2,0.89
201,14,21,study,BARRY BONDS,23,1,7.5,cel,3,1.333
201,14,22,study,JOHN KERRY,133,1,7.5,cel,4,1.155
201,14,23,study,PETER JENNINGS,200,1,7.5,cel,2,1.262
201,14,24,study,IAN MCKELLAN,110,1,7.5,cel,1,0.909
201,14,1,recall,IAN MCKELLAN,110,1,7.5,cel,1,0.909
201,14,2,recall,BARRY BONDS,23,1,7.5,cel,3,1.333
201,14,3,recall,JOHN KERRY,133,1,7.5,cel,4,1.155
201,14,4,recall,DAVID SPADE,71,1,7.5,cel,1,0.96
201,14,5,recall,UNIVERSAL STUDIOS,484,1,7.5,loc,2,1.494
201,14,6,recall,CATHEDRAL,-1,1,7.5,,NaN,NaN
201,15,1,study,WATCH,759,1,2.5,obj,2,0.805
201,15,2,study,BASKET,529,1,2.5,obj,2,0.981
201,15,3,study,CAR SEAT,559,1,2.5,obj,2,0.898
201,15,4,study,BUTTON,551,1,2.5,obj,2,1.569
201,15,5,study,GEORGE CLOONEY,92,1,2.5,cel,1,0.758
201,15,6,study,JON HAMM,139,1,2.5,cel,1,1.044
201,15,7,study,REGIS PHILBIN,211,1,2.5,cel,2,1.117
201,15,8,study,PARIS HILTON,197,1,2.5,cel,4,1.381
201,15,9,study,WRIGLEY FIELD,508,1,2.5,loc,2,0.99
201,15,10,study,WIMBLEDON,502,1,2.5,loc,1,0.841
201,15,11,study,INDIANAPOLIS SPEEDWAY,351,1,2.5,loc,3,1.429
201,15,12,study,BIRDHOUSE,535,1,2.5,obj,3,1.061
201,15,13,study,FLUTE,594,1,2.5,obj,1,1.122
201,15,14,study,UMBRELLA,753,1,2.5,obj,2,1.214
201,15,15,study,FIRE EXTINGUISHER,589,1,2.5,obj,2,1.243
201,15,16,study,TOBEY MAGUIRE,242,1,2.5,cel,2,1.26
201,15,17,study,JUSTIN TIMBERLAKE,147,1,2.5,cel,1,0.803
201,15,18,study,ELTON JOHN,84,1,2.5,cel,1,0.967
201,15,19,study,RUSSELL CROWE,220,1,2.5,cel,1,0.894
201,15,20,study,BRYCE CANYON,279,1,2.5,loc,3,1.182
201,15,21,study,MOUNT ST HELENS,398,1,2.5,loc,2,1.191
201,15,22,study,IGUAZU FALLS,349,1,2.5,loc,3,1.064
201,15,23,study,MAMMOTH CAVE,378,1,2.5,loc,2,1.472
201,15,24,study,KREMLIN,357,1,2.5,loc,3,1.452
201,15,1,recall,KREMLIN,357,1,2.5,loc,3,1.452
201,15,2,recall,IGUAZU FALLS,349,1,2.5,loc,3,1.064
201,15,3,recall,BRYCE CANYON,279,1,2.5,loc,3,1.182
201,15,4,recall,JUSTIN TIMBERLAKE,147,1,2.5,cel,1,0.803
201,15,5,recall,ELTON JOHN,84,1,2.5,cel,1,0.967
201,15,6,recall,FIRE EXTINGUISHER,589,1,2.5,obj,2,1.243
201,15,7,recall,DAVID SPADE,71,1,2.5,cel,1,0.96
201,16,1,study,STEERING WHEEL,724,1,7.5,obj,2,1.368
201,16,2,study,BLOWDRYER,537,1,7.5,obj,1,0.811
201,16,3,study,VACUUM CLEANER,754,1,7.5,obj,1,0.743
201,16,4,study,PEACH,667,1,7.5,obj,1,1.036
201,16,5,study,MAILBOX,645,1,7.5,obj,3,1.331
201,16,6,study,HELEN HUNT,102,1,7.5,cel,1,1.032
201,16,7,study,WAYNE GRETZKY,252,1,7.5,cel,3,1.619
201,16,8,study,HALEY JOEL OSMENT,98,1,7.5,cel,3,1.438
201,16,9,study,BRUCE WILLIS,41,1,7.5,cel,1,1.099
201,16,10,study,ALEX TREBEK,7,1,7.5,cel,2,1.917
201,16,11,study,COLONIAL WILLIAMSBURG,302,1,7.5,loc,2,1.8
201,16,12,study,KAUFFMAN STADIUM,354,1,7.5,loc,3,1.249
201,16,13,study,BROOKLYN BRIDGE,278,1,7.5,loc,1,0.826
201,16,14,study,MILLENIUM PARK,386,1,7.5,loc,3,1.561
201,16,15,study,BELLAGIO FOUNTAINS,271,1,7.5,loc,3,1.691
201,16,16,study,TOM HANKS,245,1,7.5,cel,1,0.909
201,16,17,study,HEATHER GRAHAM,101,1,7.5,cel,2,1.162
201,16,18,study,JOHN TRAVOLTA,136,1,7.5,cel,2,1.054
201,16,19,study,JACKET,622,1,7.5,obj,2,0.923
201,16,20,study,TROPHY,749,1,7.5,obj,2,1.018
201,16,21,study,DRILL,581,1,7.5,obj,2,1.135
201,16,22,study,BARCELONA CATHEDRAL,270,1,7.5,loc,3,1.704
201,16,23,study,NAVAL ACADEMY CHAPEL,402,1,7.5,loc,3,1.89
201,16,24,study,ARUBA,265,1,7.5,loc,1,1.462
201,16,1,recall,ARUBA,265,1,7.5,loc,1,1.462
201,16,2,recall,BARCELONA CATHEDRAL,270,1,7.5,loc,3,1.704
201,16,3,recall,NAVAL ACADEMY CHAPEL,402,1,7.5,loc,3,1.89
201,16,4,recall,BRUCE WILLIS,41,1,7.5,cel,1,1.099
201,16,5,recall,HEATHER GRAHAM,101,1,7.5,cel,2,1.162
201,16,6,recall,JOHN TRAVOLTA,136,1,7.5,cel,2,1.054
201,16,7,recall,JACKET,622,1,7.5,obj,2,0.923
201,16,8,recall,COLONIAL WILLIAMSBURG,302,1,7.5,loc,2,1.8
201,17,1,study,BILL MURRAY,32,1,0,cel,1,0.955
201,17,2,study,JESSICA SIMPSON,125,1,0,cel,3,1.232
201,17,3,study,NICOLAS CAGE,191,1,0,cel,3,1.289
201,17,4,study,KRISTEN STEWART,161,1,0,cel,4,1.242
201,17,5,study,SORBONNE CHAPEL,458,1,0,loc,3,1.508
201,17,6,study,VIETNAM MEMORIAL,492,1,0,loc,1,1.229
201,17,7,study,CONEY ISLAND,304,1,0,loc,2,1.313
201,17,8,study,BOWL,543,1,0,obj,2,1.247
201,17,9,study,JOYSTICK,625,1,0,obj,3,1.328
201,17,10,study,SOCKET,717,1,0,obj,3,1.082
201,17,11,study,TOKYO,477,1,0,loc,3,1.399
201,17,12,study,GRAND CANYON,333,1,0,loc,1,1.202
201,17,13,study,MOULIN ROUGE,393,1,0,loc,2,1.139
201,17,14,study,TABLE MOUNTAIN,470,1,0,loc,3,1.335
201,17,15,study,ROYAL ALBERT HALL,440,1,0,loc,1,1.107
201,17,16,study,QUARTER,687,1,0,obj,2,1.081
201,17,17,study,PRINTER,683,1,0,obj,2,1.245
201,17,18,study,BASEBALL BAT,527,1,0,obj,3,1.459
201,17,19,study,GARLIC,599,1,0,obj,4,1.356
201,17,20,study,NEWSPAPER,661,1,0,obj,1,1.167
201,17,21,study,DAN RATHER,62,1,0,cel,2,1.112
201,17,22,study,LEONARDO DICAPRIO,165,1,0,cel,1,0.932
201,17,23,study,ANNE HATHAWAY,14,1,0,cel,4,1.556
201,17,24,study,LISA KUDROW,169,1,0,cel,1,0.844
201,17,1,recall,LISA KUDROW,169,1,0,cel,1,0.844
201,17,2,recall,ANNE HATHAWAY,14,1,0,cel,4,1.556
201,17,3,recall,LEONARDO DICAPRIO,165,1,0,cel,1,0.932
201,17,4,recall,TABLE MOUNTAIN,470,1,0,loc,3,1.335
201,17,5,recall,BILL MURRAY,32,1,0,cel,1,0.955
201,17,6,recall,DAN RATHER,62,1,0,cel,2,1.112
201,17,7,recall,BASEBALL BAT,527,1,0,obj,3,1.459
201,17,8,recall,SOCKET,717,1,0,obj,3,1.082
201,17,9,recall,NICOLAS CAGE,191,1,0,cel,3,1.289
201,17,10,recall,BELLAGIO FOUNTAINS,271,1,0,loc,3,1.691
201,18,1,study,WHITE CLIFFS OF DOVER,499,1,2.5,loc,1,1.543
201,18,2,study,AYERS ROCK,269,1,2.5,loc,2,1.388
201,18,3,study,MOUNT VESUVIUS,399,1,2.5,loc,1,1.005
201,18,4,study,KELSEY GRAMMER,153,1,2.5,cel,3,1.23
201,18,5,study,BILL COSBY,29,1,2.5,cel,1,0.997
201,18,6,study,SCARLETT JOHANSSON ,224,1,2.5,cel,1,0.959
201,18,7,study,CHARLIE SHEEN,45,1,2.5,cel,1,1.217
201,18,8,study,BOLT,538,1,2.5,obj,3,1.033
201,18,9,study,XYLOPHONE,767,1,2.5,obj,2,1.134
201,18,10,study,RAKE,689,1,2.5,obj,2,1.52
201,18,11,study,GOBLET,606,1,2.5,obj,3,1.176
201,18,12,study,WALL STREET,495,1,2.5,loc,2,1.136
201,18,13,study,EVERGLADES,316,1,2.5,loc,2,1.471
201,18,14,study,SIENA,451,1,2.5,loc,2,1.288
201,18,15,study,MONTEGO BAY,390,1,2.5,loc,1,1.582
201,18,16,study,GRAND TETON PARK,336,1,2.5,loc,3,1.717
201,18,17,study,JONAH HILL,142,1,2.5,cel,1,1.178
201,18,18,study,LUCY LIU,172,1,2.5,cel,2,0.911
201,18,19,study,REESE WITHERSPOON,210,1,2.5,cel,1,1.215
201,18,20,study,JASON ALEXANDER,117,1,2.5,cel,2,1.086
201,18,21,study,EASEL,584,1,2.5,obj,3,1.006
201,18,22,study,TWEEZERS,751,1,2.5,obj,1,1.111
201,18,23,study,CAMERA,555,1,2.5,obj,1,0.918
201,18,24,study,CRADLE,569,1,2.5,obj,2,0.917
201,18,1,recall,CRADLE,569,1,2.5,obj,2,0.917
201,18,2,recall,EASEL,584,1,2.5,obj,3,1.006
201,18,3,recall,LISA KUDROW,169,1,2.5,cel,1,0.844
201,18,4,recall,JONAH HILL,142,1,2.5,cel,1,1.178
201,18,5,recall,WHITE CLIFFS OF DOVER,499,1,2.5,loc,1,1.543
201,18,6,recall,REESE WITHERSPOON,210,1,2.5,cel,1,1.215
201,18,7,recall,TWEEZERS,751,1,2.5,obj,1,1.111
201,18,8,recall,MOUNT VESUVIUS,399,1,2.5,loc,1,1.005
201,19,1,study,WRIGLEY FIELD,508,2,7.5,loc,3,1.498
201,19,2,study,SERENGETI PLAIN,447,2,7.5,loc,3,1.373
201,19,3,study,UNIVERSAL STUDIOS,484,2,7.5,loc,2,1.411
201,19,4,study,ROCK OF GIBRALTAR,435,2,7.5,loc,3,1.243
201,19,5,study,ASHTON KUTCHER,19,2,7.5,cel,1,1.034
201,19,6,study,DANIEL TOSH,65,2,7.5,cel,1,0.979
201,19,7,study,MICHAEL MOORE,183,2,7.5,cel,4,1.099
201,19,8,study,INK CARTRIDGE,620,2,7.5,obj,3,1.242
201,19,9,study,STAPLE REMOVER,723,2,7.5,obj,3,1.401
201,19,10,study,LEAF,636,2,7.5,obj,2,0.974
201,19,11,study,REDWOOD FOREST,432,2,7.5,loc,2,1.208
201,19,12,study,MOULIN ROUGE,393,2,7.5,loc,2,1.163
201,19,13,study,TIMBUKTU,475,2,7.5,loc,2,1.134
201,19,14,study,GLOBE THEATER,330,2,7.5,loc,1,0.866
201,19,15,study,ANCHOR,515,2,7.5,obj,2,1.074
201,19,16,study,CLARINET,564,2,7.5,obj,1,1.046
201,19,17,study,SCREWDRIVER,706,2,7.5,obj,2,0.984
201,19,18,study,CALCULATOR,553,2,7.5,obj,1,0.925
201,19,19,study,LAMP,633,2,7.5,obj,2,0.924
201,19,20,study,TERRELL OWENS,239,2,7.5,cel,3,1.199
201,19,21,study,JOHN MCCAIN,135,2,7.5,cel,2,1.157
201,19,22,study,TINA FEY,241,2,7.5,cel,1,0.855
201,19,23,study,TOM BROKAW,243,2,7.5,cel,1,1.123
201,19,24,study,SOFIA VERGARA,230,2,7.5,cel,1,0.86
201,19,1,recall,SOFIA VERGARA,230,2,7.5,cel,1,0.86
201,19,2,recall,TOM BROKAW,243,2,7.5,cel,1,1.123
201,19,3,recall,JOHN MCCAIN,135,2,7.5,cel,2,1.157
201,19,4,recall,DANIEL TOSH,65,2,7.5,cel,1,0.979
201,19,5,recall,ASHTON KUTCHER,19,2,7.5,cel,1,1.034
201,19,6,recall,TINA FEY,241,2,7.5,cel,1,0.855
201,19,7,recall,TIMBUKTU,475,2,7.5,loc,2,1.134
201,19,8,recall,WRIGLEY FIELD,508,2,7.5,loc,3,1.498
201,19,9,recall,MICHAEL MOORE,183,2,7.5,cel,4,1.099
201,19,10,recall,ROCK OF GIBRALTAR,435,2,7.5,loc,3,1.243
201,19,11,recall,TERRELL OWENS,239,2,7.5,cel,3,1.199
201,20,1,study,PLYMOUTH PLANTATION,425,2,0,loc,1,1.568
201,20,2,study,THE VENETIAN,474,2,0,loc,3,1.411
201,20,3,study,MONTICELLO,391,2,0,loc,2,1.145
201,20,4,study,LINCOLN CENTER,366,2,0,loc,1,0.952
201,20,5,study,CACTUS,552,2,0,obj,3,1.14
201,20,6,study,COLANDER,565,2,0,obj,2,0.949
201,20,7,study,BRUSH,548,2,0,obj,3,1.108
201,20,8,study,ACORN,513,2,0,obj,3,1.124
201,20,9,study,DICK CHENEY,76,2,0,cel,3,1.32
201,20,10,study,TOM HANKS,245,2,0,cel,1,0.917
201,20,11,study,DAN RATHER,62,2,0,cel,2,1.191
201,20,12,study,BENICIO DEL TORO,26,2,0,cel,3,1.603
201,20,13,study,SADDLE,698,2,0,obj,3,1.245
201,20,14,study,PAPER BAG,665,2,0,obj,3,1.244
201,20,15,study,DOLLAR,576,2,0,obj,3,1.086
201,20,16,study,TROMBONE,748,2,0,obj,2,1.228
201,20,17,study,JEFFERSON MEMORIAL,352,2,0,loc,2,1.444
201,20,18,study,OLYMPIA,411,2,0,loc,2,1.443
201,20,19,study,SUEZ CANAL,465,2,0,loc,3,1.303
201,20,20,study,CAPE CANAVERAL,285,2,0,loc,3,1.435
201,20,21,study,PAUL MCCARTNEY,199,2,0,cel,1,0.887
201,20,22,study,KIEFER SUTHERLAND,158,2,0,cel,2,1.368
201,20,23,study,COURTENEY COX,59,2,0,cel,1,0.839
201,20,24,study,ROBERT PATTINSON,216,2,0,cel,2,1.276
201,20,1,recall,ROBERT PATTINSON,216,2,0,cel,2,1.276
201,20,2,recall,CAPE CANAVERAL,285,2,0,loc,3,1.435
201,20,3,recall,DICK CHENEY,76,2,0,cel,3,1.32
201,20,4,recall,DAN RATHER,62,2,0,cel,2,1.191
201,20,5,recall,COURTENEY COX,59,2,0,cel,1,0.839
201,20,6,recall,MONTICELLO,391,2,0,loc,2,1.145
201,20,7,recall,BRUSH,548,2,0,obj,3,1.108
201,20,8,recall,TROMBONE,748,2,0,obj,2,1.228
201,20,9,recall,ACORN,513,2,0,obj,3,1.124
201,20,10,recall,CLARINET,564,2,0,obj,1,1.046
201,21,1,study,BRIEFCASE,546,2,2.5,obj,2,1.274
201,21,2,study,WHEEL,761,2,2.5,obj,2,1.142
201,21,3,study,WREATH,765,2,2.5,obj,1,1.042
201,21,4,study,VEST,756,2,2.5,obj,2,1.113
201,21,5,study,IAN MCKELLAN,110,2,2.5,cel,1,0.884
201,21,6,study,CLIVE OWEN,54,2,2.5,cel,3,1.33
201,21,7,study,ANNETTE BENING,15,2,2.5,cel,2,1.285
201,21,8,study,MICHAEL DOUGLAS,181,2,2.5,cel,2,1.299
201,21,9,study,BUCKINGHAM FOUNTAIN,280,2,2.5,loc,2,1.414
201,21,10,study,GEORGE WASHINGTON BRIDGE,325,2,2.5,loc,2,1.642
201,21,11,study,TOWER OF LONDON,479,2,2.5,loc,1,1.25
201,21,12,study,GLACIER NATIONAL PARK,329,2,2.5,loc,3,1.814
201,21,13,study,LINCOLN MEMORIAL,368,2,2.5,loc,1,1.354
201,21,14,study,REESE WITHERSPOON,210,2,2.5,cel,1,0.937
201,21,15,study,BRYAN CRANSTON,42,2,2.5,cel,2,1.297
201,21,16,study,JON STEWART,140,2,2.5,cel,2,1.276
201,21,17,study,ANDY SAMBERG,12,2,2.5,cel,1,0.833
201,21,18,study,WESTMINSTER ABBEY,498,2,2.5,loc,1,1.07
201,21,19,study,ROCKEFELLER CENTER,436,2,2.5,loc,1,0.912
201,21,20,study,RIO DE JANEIRO,433,2,2.5,loc,3,1.392
201,21,21,study,BASEBALL BAT,527,2,2.5,obj,2,1.163
201,21,22,study,BANANA,523,2,2.5,obj,2,0.906
201,21,23,study,BROOM,547,2,2.5,obj,2,1.053
201,21,24,study,STAMP,722,2,2.5,obj,2,1.285
201,21,1,recall,STAMP,722,2,2.5,obj,2,1.285
201,21,2,recall,BROOM,547,2,2.5,obj,2,1.053
201,21,3,recall,LINCOLN MEMORIAL,368,2,2.5,loc,1,1.354
201,21,4,recall,ANDY SAMBERG,12,2,2.5,cel,1,0.833
201,21,5,recall,IAN MCKELLAN,110,2,2.5,cel,1,0.884
201,21,6,recall,BUCKINGHAM FOUNTAIN,280,2,2.5,loc,2,1.414
201,21,7,recall,STAMP,722,2,2.5,obj,2,1.285
201,21,8,recall,BROOM,547,2,2.5,obj,2,1.053
201,21,9,recall,WASHINGTON BRIDGE,-1,2,2.5,,NaN,NaN
201,21,10,recall,GEORGE WASHINGTON BRIDGE,325,2,2.5,loc,2,1.642
201,21,11,recall,RIO DE JANEIRO,433,2,2.5,loc,3,1.392
201,21,12,recall,REESE WITHERSPOON,210,2,2.5,cel,1,0.937
201,21,13,recall,MICHAEL PENINGTON,-1,2,2.5,,NaN,NaN
201,22,1,study,WORLD WAR II MEMORIAL,506,2,7.5,loc,2,1.364
201,22,2,study,SIENA,451,2,7.5,loc,2,1.243
201,22,3,study,BARCELONA CATHEDRAL,270,2,7.5,loc,2,1.379
201,22,4,study,PERFUME,672,2,7.5,obj,1,0.908
201,22,5,study,DOOR,578,2,7.5,obj,2,0.839
201,22,6,study,WATER GUN,760,2,7.5,obj,2,1.03
201,22,7,study,BED,530,2,7.5,obj,1,0.941
201,22,8,study,JAY-Z,119,2,7.5,cel,1,0.81
201,22,9,study,JUSTIN BIEBER,146,2,7.5,cel,2,1.179
201,22,10,study,KEVIN SPACEY,157,2,7.5,cel,1,1.051
201,22,11,study,PEYTON MANNING,202,2,7.5,cel,2,1.308
201,22,12,study,GLASS,602,2,7.5,obj,1,1.215
201,22,13,study,FAUCET,587,2,7.5,obj,2,1.259
201,22,14,study,PRINTER,683,2,7.5,obj,1,0.921
201,22,15,study,LANTERN,634,2,7.5,obj,2,1.169
201,22,16,study,EPCOT CENTER,315,2,7.5,loc,3,1.638
201,22,17,study,ATOMIUM,268,2,7.5,loc,3,1.415
201,22,18,study,ARUBA,265,2,7.5,loc,1,0.952
201,22,19,study,HUDSON RIVER,347,2,7.5,loc,1,0.848
201,22,20,study,MONTMARTRE,392,2,7.5,loc,1,1.232
201,22,21,study,JACK BLACK,111,2,7.5,cel,3,1.311
201,22,22,study,BARACK OBAMA,21,2,7.5,cel,2,1.363
201,22,23,study,CHARLIE SHEEN,45,2,7.5,cel,1,1.357
201,22,24,study,BRUCE WILLIS,41,2,7.5,cel,1,0.935
201,22,1,recall,BRUCE WILLIS,41,2,7.5,cel,1,0.935
201,22,2,recall,CHARLIE SHEEN,45,2,7.5,cel,1,1.357
201,22,3,recall,BARACK OBAMA,21,2,7.5,cel,2,1.363
201,22,4,recall,BARCELONA CATHEDRAL,270,2,7.5,loc,2,1.379
201,22,5,recall,HUDSON RIVER,347,2,7.5,loc,1,0.848
201,22,6,recall,JUSTIN BIEBER,146,2,7.5,cel,2,1.179
201,22,7,recall,PATRICK STEWART,198,2,7.5,,NaN,NaN
201,22,8,recall,WORLD WAR II MEMORIAL,506,2,7.5,loc,2,1.364
201,23,1,study,THERMOS,739,2,2.5,obj,2,0.995
201,23,2,study,CRAYON,570,2,2.5,obj,1,1.109
201,23,3,study,STEERING WHEEL,724,2,2.5,obj,2,1.05
201,23,4,study,BOOK,539,2,2.5,obj,1,1.007
201,23,5,study,JULIANNE MOORE,144,2,2.5,cel,1,0.842
201,23,6,study,BEYONCE KNOWLES,27,2,2.5,cel,1,0.767
201,23,7,study,KIRSTEN DUNST,159,2,2.5,cel,1,0.633
201,23,8,study,JENNIFER LOPEZ,123,2,2.5,cel,2,1.133
201,23,9,study,FLORENCE,319,2,2.5,loc,1,0.897
201,23,10,study,PETRA,419,2,2.5,loc,1,1.126
201,23,11,study,ALAMO,259,2,2.5,loc,2,1.15
201,23,12,study,WILLIS TOWER,501,2,2.5,loc,3,1.193
201,23,13,study,CHAIR,562,2,2.5,obj,1,1.118
201,23,14,study,CANOE,557,2,2.5,obj,2,0.907
201,23,15,study,WATCH,759,2,2.5,obj,1,0.885
201,23,16,study,SATELLITE DISH,700,2,2.5,obj,3,1.245
201,23,17,study,CENTRAL PARK,292,2,2.5,loc,1,0.766
201,23,18,study,MOUNT ST HELENS,398,2,2.5,loc,2,1.09
201,23,19,study,KITTY HAWK BEACH,356,2,2.5,loc,2,1.076
201,23,20,study,IGUAZU FALLS,349,2,2.5,loc,2,1.285
201,23,21,study,ORLANDO BLOOM,195,2,2.5,cel,1,0.854
201,23,22,study,MICHAEL JORDAN,182,2,2.5,cel,1,1.023
201,23,23,study,JAMIE FOXX,116,2,2.5,cel,1,0.843
201,23,24,study,LIL WAYNE,167,2,2.5,cel,1,0.918
201,23,1,recall,LIL WAYNE,167,2,2.5,cel,1,0.918
201,23,2,recall,JAMIE FOXX,116,2,2.5,cel,1,0.843
201,23,3,recall,IGUAZU FALLS,349,2,2.5,loc,2,1.285
201,23,4,recall,BEYONCE KNOWLES,27,2,2.5,cel,1,0.767
201,23,5,recall,CHAIR,562,2,2.5,obj,1,1.118
201,23,6,recall,JULIANNE MOORE,144,2,2.5,cel,1,0.842
201,23,7,recall,CENTRAL PARK,292,2,2.5,loc,1,0.766
201,23,8,recall,FLORENCE,319,2,2.5,loc,1,0.897
201,23,9,recall,ARUBA,265,2,2.5,loc,1,0.952
201,23,10,recall,BEACH,-1,2,2.5,,NaN,NaN
201,24,1,study,OLD STATE HOUSE,410,2,0,loc,2,1.476
201,24,2,study,CONEY ISLAND,304,2,0,loc,2,0.897
201,24,3,study,SWISS ALPS,468,2,0,loc,1,0.781
201,24,4,study,MASADA,379,2,0,loc,3,1.184
201,24,5,study,THE MET,473,2,0,loc,1,0.747
201,24,6,study,RENEE ZELLWEGER,212,2,0,cel,1,0.665
201,24,7,study,TOBEY MAGUIRE,242,2,0,cel,1,0.687
201,24,8,study,LUCY LIU,172,2,0,cel,2,1.169
201,24,9,study,MERYL STREEP,180,2,0,cel,1,0.666
201,24,10,study,STEPHEN COLBERT,231,2,0,cel,1,1.118
201,24,11,study,ORANGE,663,2,0,obj,2,1.247
201,24,12,study,MICROCHIP,651,2,0,obj,2,0.91
201,24,13,study,FRIDGE,597,2,0,obj,1,0.753
201,24,14,study,TROPHY,749,2,0,obj,1,1.16
201,24,15,study,BASKET,529,2,0,obj,2,0.898
201,24,16,study,NATIONAL AQUARIUM,401,2,0,loc,3,1.203
201,24,17,study,ANGEL FALLS,262,2,0,loc,3,1.031
201,24,18,study,WAILING WALL,493,2,0,loc,2,1.224
201,24,19,study,JENNIFER ANISTON,121,2,0,cel,2,1.074
201,24,20,study,ANTONIO BANDERAS,17,2,0,cel,1,1.022
201,24,21,study,JOHN TRAVOLTA,136,2,0,cel,2,1.238
201,24,22,study,BICYCLE,533,2,0,obj,2,1.135
201,24,23,study,BUTTON,551,2,0,obj,1,1.159
201,24,24,study,TAMBOURINE,733,2,0,obj,2,0.949
201,24,1,recall,TAMBOURINE,733,2,0,obj,2,0.949
201,24,2,recall,BUTTON,551,2,0,obj,1,1.159
201,24,3,recall,JOHN TRAVOLTA,136,2,0,cel,2,1.238
201,24,4,recall,JENNIFER ANISTON,121,2,0,cel,2,1.074
201,24,5,recall,MERYL STREEP,180,2,0,cel,1,0.666
201,24,6,recall,STEPHEN COLBERT,231,2,0,cel,1,1.118
201,24,7,recall,RENEE ZELLWEGER,212,2,0,cel,1,0.665
201,24,8,recall,SWISS ALPS,468,2,0,loc,1,0.781
201,24,9,recall,THE MET,473,2,0,loc,1,0.747
201,24,10,recall,WAILING WALL,493,2,0,loc,2,1.224
201,24,11,recall,OLD STATE HOUSE,410,2,0,loc,2,1.476
201,24,12,recall,ALAMO,259,2,0,loc,2,1.15
201,25,1,study,JERRY SEINFELD,124,2,7.5,cel,1,0.807
201,25,2,study,HELEN HUNT,102,2,7.5,cel,1,0.876
201,25,3,study,CHRISTIAN BALE,50,2,7.5,cel,1,0.829
201,25,4,study,WILL FERRELL,253,2,7.5,cel,1,0.658
201,25,5,study,MICROSCOPE,652,2,7.5,obj,2,0.778
201,25,6,study,TANKTOP,734,2,7.5,obj,2,1.168
201,25,7,study,PEN,670,2,7.5,obj,2,0.666
201,25,8,study,SOCKET,717,2,7.5,obj,2,0.792
201,25,9,study,GRAND TETON PARK,336,2,7.5,loc,2,1.133
201,25,10,study,TOWER BRIDGE,478,2,7.5,loc,1,0.8
201,25,11,study,CHARTRES CATHEDRAL,293,2,7.5,loc,1,0.845
201,25,12,study,ROMAN FORUM,438,2,7.5,loc,2,1.089
201,25,13,study,PURSE,686,2,7.5,obj,1,0.907
201,25,14,study,EASEL,584,2,7.5,obj,2,0.917
201,25,15,study,SAFE,699,2,7.5,obj,2,0.943
201,25,16,study,SKATEBOARD,714,2,7.5,obj,3,1.091
201,25,17,study,SHAQUILLE O'NEAL,227,2,7.5,cel,2,1.061
201,25,18,study,CONAN O'BRIEN,57,2,7.5,cel,1,0.967
201,25,19,study,AL GORE,2,2,7.5,cel,3,1.056
201,25,20,study,JASON BIGGS,118,2,7.5,cel,2,1.072
